validation_id,model_id,runtime_secs,MeanSquaredError_fold_0_test,MeanSquaredError_fold_1_test,MeanSquaredError_fold_2_test,MeanSquaredError_fold_3_test,MeanSquaredError_fold_4_test,MeanSquaredError_fold_5_test,MeanSquaredError_fold_6_test,MeanSquaredError_fold_7_test,MeanSquaredError_fold_8_test,MeanSquaredError_fold_9_test,MeanSquaredError_fold_10_test,MeanSquaredError_mean,MeanSquaredError_std
p01,ARCH-p_12-q_12-o_8-lags_16-power_1-dist_ged-mean_HARX-vol_GARCH,5.533153295516968,4.255552176978683,2.6557835797996696,4.64153172348433,0.8763928861634067,2.5963347056712727,2.443365433936466,2.272840490097345,6.131345787767925,5.616429308085155,4.657667330911568,3.9190786237251163,3.6423929133291755,1.6001568206368457
p01,ARCH-p_12-q_12-o_8-lags_16-power_1-dist_normal-mean_AR-vol_GARCH,4.3806984424591064,4.45066602933343,2.1535232498278964,4.3563190577593005,1.13443678250559,2.6923996541784097,2.4420841835348264,2.2808578063819516,6.539688866040593,5.912581241714522,4.288355738794347,3.8764285783041696,3.647940108034094,1.669920954677991
p01,ARCH-p_12-q_12-o_8-lags_16-power_1-dist_normal-mean_HARX-vol_GARCH,4.391200542449951,4.449644678267732,2.157756822794449,4.37066666606832,1.1344177861697744,2.7767332599452663,2.441987434732594,2.2807113222962476,6.539563040946796,5.912451816454013,4.299188540862045,3.876373813512626,3.658135925640897,1.66585719069202
p01,ARCH-p_12-q_12-o_8-lags_16-power_1-dist_skewt-mean_AR-vol_GARCH,6.960470676422119,4.396026747597837,2.4681819483181657,4.636518332350153,0.9382904424625947,2.561680888291282,2.481049851844645,2.247042413098822,6.203102510374723,5.479814766673781,4.489494993246459,3.6506784729281074,3.5956255788351426,1.5917849838066989
p01,ARCH-p_12-q_12-o_8-lags_16-power_1-dist_skewt-mean_HARX-vol_GARCH,5.307028532028198,4.406204389105934,2.469931863974791,4.640164249518086,0.9383603234425657,2.5616936406728263,2.480939144164444,2.2554685634158145,6.115521844602922,1.59113669582058e+114,1.3098897311035218e+30,4.648479927142348e+26,1.4464879052914364e+113,4.7974576456388315e+113
p01,ARCH-p_12-q_12-o_8-lags_20-power_1-dist_ged-mean_AR-vol_GARCH,6.732881784439087,4.375902571453322,2.444643262525626,4.521975072740199,0.8570145315329813,2.4953320789635574,2.4795609033603343,2.3286489015154004,6.059307550883135,5.649044248551525,4.678151197267629,3.899794354944313,3.6172158794307294,1.609307064456103
p01,ARCH-p_12-q_12-o_8-lags_20-power_1-dist_ged-mean_HARX-vol_GARCH,5.935793876647949,4.3436684090009,2.44552320611755,4.521848381561424,0.8570199922337454,2.4955163142024954,2.4795403468406265,2.3285409778932427,6.059651868866976,5.648954457628711,4.678007999157509,3.8982137817424753,3.614225975931424,1.6077448010247841
p01,ARCH-p_12-q_12-o_8-lags_20-power_1-dist_normal-mean_AR-vol_GARCH,4.8012731075286865,4.585092791401241,2.2277185308811385,4.211733977837362,0.9488350042988049,2.5452153558324877,2.4515729906926955,2.3040547328818084,6.499166282234125,5.97600551476165,4.440682092119722,4.061688378933631,3.659251422897697,1.7117020694057317
p01,ARCH-p_12-q_12-o_8-lags_20-power_1-dist_normal-mean_HARX-vol_GARCH,4.515741586685181,4.465062287061407,2.227801863713912,4.22725455106111,0.9421645912702677,2.545740743669666,2.451416446342832,2.3040144837557546,6.455907103685375,5.980027387791127,4.441742210239282,4.106771480279625,3.6498093771700324,1.7017013649197426
p01,ARCH-p_12-q_12-o_8-lags_20-power_1-dist_skewt-mean_AR-vol_GARCH,7.611688137054443,4.444343568738426,2.3915325080044108,4.373710630715114,0.8484528754534149,2.4491561578638845,2.4455542283326106,2.274745481410459,6.053134140816947,5.790069116277995,4733574.921990045,3.8328623384814837,430328.16595919005,1427225.4870077325
